,country,egis_product,manufacturer,product,product_id,pack,pack_size,reimb_categ,reimbursment_per_unit,tablet_price_base,tablet_amount_base,product_units_base,lc_value_base,tablet_price_0p,tablet_amount_0p,product_units_0p,lc_value_0p,tablet_price_5p,tablet_amount_5p,product_units_5p,lc_value_5p,tablet_price_10p,tablet_amount_10p,product_units_10p,lc_value_10p,lc_value_w_reimb_0p,lc_value_w_reimb_5p,lc_value_w_reimb_10p,lc_value_abs_diff_5p,lc_value_perc_diff_5p,lc_value_abs_diff_10p,lc_value_perc_diff_10p
0,RU,NITROMINT,LEKSREDSTVA,NITROSPRAY,RU84412,SPR.DOS.SUBL .4MG 1DS 200 10ML,200,EDL,,0.564,219290400,1096452,122564225,0.564,206176500,1030883,116256945,0.592,206176500,1030883,122069793,0.62,206176500,1030883,127882640,,,,,,,
0,HU,SERTRALINE-A (default),ACTAVIS,SERTADEPI,HU3552,FILM TABS 50MG 30,30,Molecule fix,170.1,17.605,1428990,47633,25157369,17.605,1541308,51377,27134725,18.485,1541308,51377,28491461,19.366,1547230,51574,29962883,35873952.7,37230688.7,38735620.4,1356736.0,3.7819529153808573,2861667.6999999955,7.977006949669072
0,HU,SERTRALINE-A (default),EGIS,STIMULOTON,HU2615,FILM TABS 100MG 28,28,25%,380.1,66.75,357784,12778,23882082,66.75,376393,13443,25124226,70.088,376393,13443,26380437,73.425,376393,13443,27636649,30233910.3,31490121.3,32746333.3,1256211.0,4.154973629064449,2512423.0,8.309950565673272
0,HU,SERTRALINE-A (default),SANDOZ,SERTRALIN SANDOZ,HU3555,FILM TABS 50MG 30,30,Molecule fix,144.9,22.925,2939970,97999,67398812,22.925,2996346,99878,68691231,24.071,2976408,99214,71645855,25.218,2976408,99214,75057562,83163553.2,86021963.6,89433670.6,2858410.399999991,3.4370950855428224,6270117.399999991,7.539501570983852
0,HU,SERTRALINE-A (default),SANDOZ,SERTRALIN SANDOZ,HU2632,FILM TABS 100MG 30,30,25%,478.8,53.83,990420,33014,53314309,53.83,1050042,35001,56523753,56.522,1050042,35001,59349941,59.213,1050042,35001,62176128,73282231.8,76108419.8,78934606.8,2826188.0,3.856580143073645,5652375.0,7.713158921560029
0,HU,SERTRALINE-A (default),EGIS,STIMULOTON,HU3556,FILM TABS 50MG 30,30,Molecule fix,144.9,28.945,2026830,67561,58666594,28.945,2131527,71051,61697041,30.392,2131527,71051,64781894,31.84,2131527,71051,67866746,71992330.9,75077183.9,78162035.9,3084853.0,4.284974470801584,6169705.0,8.569947552566324
0,HU,SERTRALINE-A (default),ZENTIVA,SERTRALIN-ZENTIVA,HU3538,FILM TABS 50MG 28,28,Molecule fix,158.55,17.025,1013712,36204,17258447,17.025,1033888,36925,17601940,17.876,1037833,37065,18552562,18.728,898673,32095,16829904,23456398.75,24429217.75,21918566.25,972819.0,4.147350197992349,-1537832.5,-6.556132151360192
0,HU,SERTRALINE-A (default),KRKA,ASENTRA,HU3532,FILM TABS 50MG 28,28,Molecule fix,158.55,19.912,699888,24996,13936520,19.912,718693,25668,14310983,20.908,718693,25668,15026532,21.904,718709,25668,15742415,18380644.4,19096193.4,19812076.4,715549.0,3.8929483886865257,1431432.0,7.787713906265442
0,HU,SERTRALINE-A (default),TEVA,SERTRALIN RATIOPHA,HU3554,FILM TABS 50MG 30,30,Molecule fix,170.1,19.74,988620,32954,19515359,19.74,1563601,52120,30865479,20.727,1547091,51570,32066552,21.714,1743248,58108,37852880,39731091.0,40838609.0,47737050.8,1107518.0,2.787534830090621,8005959.799999997,20.15036486161429
0,RU,KETILEPT,SEVERNAYA ZVEZDA,QUETIAPINE-SZ,RU119387,FILM C.TABS 100MG 60,60,EDL,,15.082,2971140,49519,44838208,15.082,2560265,42671,38613945,15.836,2091681,34861,33124100,16.59,2071448,34524,34365768,,,,,,,
0,RU,KETILEPT,ATOLL OOO RF,QUETIAPINE,RU151613,FILM C.TABS 25MG 60,60,EDL,,12.542,539520,8992,6554219,12.542,3068965,51149,38492375,13.17,3068965,51149,40416994,13.797,3068965,51149,42341612,,,,,,,
0,RU,KETILEPT,SEVERNAYA ZVEZDA,QUETIAPINE-SZ,RU123005,FILM C.TABS 25MG 60,60,EDL,,6.4,4514340,75239,28358191,6.4,4753189,79220,30419591,6.72,4546655,75778,30552701,7.04,4546655,75778,32007591,,,,,,,
0,RU,KETILEPT,CANONPHARMA PRODUC,QUETIAPINE CANON,RU92085,FILM C.TABS 25MG 60,60,EDL,,11.797,3530460,58841,42770907,11.797,3290444,54841,38816454,12.387,3290444,54841,40757277,12.976,3290444,54841,42698099,,,,,,,
0,RU,KETILEPT,CHEPLAPHARM,SEROQUEL,RU61213,FILM C.TABS 25MG 60,60,EDL,,16.436,6179460,102991,103574941,16.436,4044618,67410,66478000,17.258,4044618,67410,69801900,18.08,3787414,63124,68475591,,,,,,,
0,RU,KETILEPT,EGIS,KETILEPT,RU80237,FILM C.TABS 100MG 60,60,EDL,,24.909,696120,11602,17803985,24.909,969199,16153,24141891,26.155,969199,16153,25348985,27.4,969199,16153,26556080,,,,,,,
0,RU,KETILEPT,CHEPLAPHARM,SEROQUEL,RU55553,FILM C.TABS 200MG 60,60,EDL,,35.54,749820,12497,26443549,35.54,804815,13414,28602996,37.317,860598,14343,32114796,39.094,885248,14754,34607759,,,,,,,
0,RU,KETILEPT,CHEPLAPHARM,SEROQUEL,RU61214,FILM C.TABS 100MG 60,60,EDL,,20.693,2745720,45762,57430928,20.693,1973035,32884,40828148,21.728,1973035,32884,42869556,22.762,1574076,26235,35829712,,,,,,,
0,RU,KETILEPT,KRKA RUS,KVENTIAX,RU89066,FILM C.TABS 100MG 60,60,EDL,,21.597,1474440,24574,34542549,21.597,1556330,25939,33612015,22.677,1202475,20041,27268311,23.757,1202475,20041,28566803,,,,,,,
0,RU,KETILEPT,KRKA RUS,KVENTIAX,RU149836,FILM C.TABS 25MG 60,60,EDL,,9.236,3076140,51269,29091719,9.236,3224651,53744,29784188,9.698,3224651,53744,31273398,10.16,3224651,53744,32762607,,,,,,,
0,RU,KETILEPT,ATOLL OOO RF,QUETIAPINE,RU152348,FILM C.TABS 200MG 60,60,EDL,,26.274,1070760,17846,28202462,26.274,1123133,18719,29509175,27.588,1123133,18719,30984634,28.901,1274062,21234,36822160,,,,,,,
0,RU,KETILEPT,MOSCOVSK.ENDOCR.ZD,QUETIAPINE,RU158399,FILM C.TABS 25MG 60,60,EDL,,11.277,393540,6559,4689754,11.277,2837450,47291,31997105,11.841,2837450,47291,33596960,12.404,2837450,47291,35196815,,,,,,,
0,RU,KETILEPT,ATOLL OOO RF,QUETIAPINE,RU151676,FILM C.TABS 100MG 60,60,EDL,,15.747,1049280,17488,16678040,15.747,1677859,27964,26421811,16.535,1677859,27964,27742902,17.322,1702347,28372,29488179,,,,,,,
0,RU,KETILEPT,VERTEX ZAO RF,QUETIAPINE,RU123256,FILM C.TABS 100MG 60,60,EDL,,19.051,2185800,36430,42122584,19.051,1607889,26798,30632129,20.004,1598634,26644,31978584,20.956,1598634,26644,33501373,,,,,,,
0,HU,MIDAZOLAM-A (default),EGIS,DORMICUM,HU3729,FILM TABS 7.5MG 10,10,Not reimbursed,0.0,102.69,2079490,207949,213666416,102.69,1987916,198792,204139046,107.825,1984725,198472,214001965,112.959,1984725,198472,224192534,204139046.0,214001965.0,224192534.0,9862919.0,4.8314710944617625,20053488.0,9.823445535255416
0,HU,MIDAZOLAM-A (default),EGIS,DORMICUM,HU2893,FILM TABS 15MG 10,10,Not reimbursed,0.0,158.34,2797450,279745,443110770,158.34,2812244,281224,445290666,166.257,2819203,281920,468712248,174.174,2819203,281920,491031879,445290666.0,468712248.0,491031879.0,23421582.0,5.259841220206489,45741213.0,10.272214643726667
0,HU,METHYLDOPA-A (default),EGIS,DOPEGYT,HU5638,TABS 250MG 50,50,Not reimbursed,0.0,55.23,3119900,62398,172235288,55.23,3153705,63074,174179114,57.992,3153705,63074,182888070,60.753,3153705,63074,191597025,174179114.0,182888070.0,191597025.0,8708956.0,5.000000172236494,17417911.0,9.99999977035134
0,HU,BETAHISTINE-A (default),MYLAN EPD,BETASERC,HU631,TABS 16MG 60,60,Not reimbursed,0.0,31.168,6740400,112340,209603007,31.168,6755755,112596,210560007,32.726,6755755,112596,221088007,34.284,6719592,111993,230376172,210560007.0,221088007.0,230376172.0,10528000.0,4.999999833776601,19816165.0,9.4111722745146
0,HU,BETAHISTINE-A (default),TEVA,BETAHISTIN RATIOPH,HU5611,TABS 24MG 50,50,Molecule fix,322.35,19.404,14195850,283917,275456273,19.404,13780782,275616,267402296,20.374,13622845,272457,277554574,21.344,13622845,272457,290771458,356247113.6,365381087.95,378597971.95,9133974.349999964,2.563943398080619,22350858.349999964,6.2739759837313
0,HU,BETAHISTINE-A (default),SAGER PHARMA,BETAREVIN,HU630,TABS 16MG 60,60,Molecule fix,0.0,28.455,1076880,17948,30263751,28.455,1099304,18322,31280691,29.878,2382045,39701,71170131,31.3,2365099,39418,74028788,31280691.0,71170131.0,74028788.0,39889440.0,127.5209681269509,42748097.0,136.65969527335568
0,HU,BETAHISTINE-A (default),MYLAN EPD,BETASERC,HU5612,TABS 24MG 50,50,Not reimbursed,0.0,59.346,3571350,71427,211515320,59.346,3846905,76938,228298434,62.313,3846776,76936,239705297,65.281,3846776,76936,251119835,228298434.0,239705297.0,251119835.0,11406863.0,4.996470102812882,22821401.0,9.996302033328885
0,HU,BETAHISTINE-A (default),SAGER PHARMA,BETAREVIN,HU5613,TABS 24MG 60,60,Not reimbursed,0.0,48.58,3114840,51914,149280358,48.58,3180581,53010,154512629,51.009,3180581,53010,162238260,53.438,3180423,53007,169955464,154512629.0,162238260.0,169955464.0,7725631.0,4.9999997087616705,15442835.0,9.99454549440098
0,HU,BETAHISTINE-A (default),MYLAN EPD,BETASERC,HU6040,TABS 8MG 100,100,Not reimbursed,0.0,19.142,1650100,16501,31518892,19.142,1596717,15967,30563550,20.099,1596400,15964,32085375,21.056,1569177,15692,33040046,30563550.0,32085375.0,33040046.0,1521825.0,4.9792154379972215,2476496.0,8.10277601914699
0,HU,BETAHISTINE-A (default),ACTAVIS,ELVEN,HU632,TABS 16MG 60,60,Not reimbursed,0.0,20.982,876000,14600,14228340,20.982,854302,14238,17925395,22.032,851693,14195,18764172,23.081,851693,14195,19657704,17925395.0,18764172.0,19657704.0,838777.0,4.679266481993842,1732309.0,9.663993457326882
0,HU,BETAHISTINE-A (default),MYLAN EPD,BETAGEN,HU628,TABS 16MG 60,60,Molecule fix,249.9,13.598,8079000,134650,109854202,13.598,8494085,141568,115498321,14.277,8494085,141568,121273237,14.957,8494085,141568,127048153,150876164.2,156651080.2,162425996.2,5774916.0,3.827586703718705,11549832.0,7.65517340743741
0,HU,BETAHISTINE-A (default),MYLAN EPD,BETAGEN,HU5610,TABS 24MG 50,50,Molecule fix,322.35,19.32,10911050,218221,210801486,19.32,10288834,205777,198780270,20.286,13282630,265653,269451423,21.252,13282630,265653,282282443,265112485.95,355084667.55,367915687.55,89972181.60000002,33.9373610705641,102803201.60000002,38.777201017755395
0,HU,BETAHISTINE-A (default),TEVA,BETAHISTIN RATIOPH,HU629,TABS 16MG 60,60,Molecule fix,249.9,12.478,9800520,163342,122285988,12.478,8915907,148598,111248234,13.101,8796932,146616,115251902,13.725,8796932,146616,120740088,148382874.2,151891240.4,157379426.4,3508366.200000018,2.3644010260046695,8996552.200000018,6.0630664074304725
0,HU,BETAHISTINE-A (default),TEVA,BETAHISTIN RATIOPH,HU6039,TABS 8MG 100,100,Molecule fix,315.0,9.46,1587000,15870,15013814,9.46,1397661,13977,13222570,9.934,1393509,13935,13842458,10.407,1393509,13935,14501622,17625325.0,18231983.0,18891147.0,606658.0,3.441967736765138,1265822.0,7.181836363301103
0,RU,CORDAFLEX RD,EGIS,CORDAFLEX RD,RU74038,F.C.TABS MR 40MG 30,30,EDL,,7.45,1031400,34380,7813370,7.45,1274421,42481,9494122,7.822,1274707,42490,9971067,8.195,1274707,42490,10445880,,,,,,,
0,RU,CORDAFLEX RD,EGIS,CORDAFLEX,RU41080,F.C.TAB L.A. 20MG 60,60,EDL,,2.253,47870820,797847,111248001,2.253,46837868,780631,105517876,2.365,46880574,781343,110894790,2.478,35495535,591592,87962049,,,,,,,
0,RU,CORDAFLEX RD,LEK,NIFECARD XL,RU124802,F.C.TABS MR 30MG 60,60,EDL,,6.338,12709380,211823,82297839,6.338,14961441,249357,94827239,6.655,14877531,247959,99010176,6.972,14901075,248351,103889094,,,,,,,
0,RU,CORDAFLEX RD,LEK,NIFECARD XL,RU64897,F.C.TABS MR 30MG 30,30,EDL,,6.679,18359670,611989,127720125,6.679,15043125,501438,100472109,7.013,15077548,502585,105737116,7.347,15036232,501208,110468680,,,,,,,
0,RU,CORDAFLEX RD,EGIS,CORDAFLEX,RU62744,F.C.TAB L.A. 20MG 30,30,EDL,,3.086,6595860,219862,20704005,3.086,6643952,221465,20504405,3.24,7428363,247612,24071499,3.395,7768289,258943,26371741,,,,,,,
0,RU,CORDAFLEX RD,PLIVA,CORINFAR RETARD,RU72872,F.C.T.PR.R. 20MG 50,50,EDL,,3.075,28806050,576121,89601639,3.075,21208182,424164,65221225,3.229,21160214,423204,68327397,3.383,21207811,424156,71742093,,,,,,,
0,RU,CORDAFLEX RD,PLIVA,CORINFAR,RU21972,F.C.T.PR.R. 10MG 50,50,EDL,,1.428,25943300,518866,37035030,1.428,24462034,489241,34925867,1.499,24558891,491178,36817363,1.571,24540004,490800,38540909,,,,,,,
0,RU,CORDAFLEX RD,KRKA DD,CORDIPIN RETARD,RU23238,F.C.T.PR.R. 20MG 30,30,EDL,,3.748,2855910,95197,9547893,3.748,13355158,445172,50055227,3.935,13355158,445172,52557989,4.123,13355158,445172,55060750,,,,,,,
0,RU,CORDAFLEX RD,KRKA DD,CORDIPIN XL,RU53041,F.C.T.PR.R. 40MG 20,20,EDL,,7.665,14196800,709840,110936098,7.665,14397560,719878,110356101,8.048,14068800,703440,113227990,8.431,14072193,703610,118648406,,,,,,,
0,RU,CORDAFLEX RD,PLIVA,CORINFAR RETARD,RU72871,F.C.T.PR.R. 20MG 30,30,EDL,,3.628,6885570,229519,24670502,3.628,9823550,327452,35643922,3.81,9809822,326994,37373817,3.991,9809822,326994,39153522,,,,,,,
0,RU,CORDAFLEX RD,PLIVA,CORINFAR,RU22733,F.C.T.PR.R. 10MG 100,100,EDL,,1.311,68025100,680251,90338053,1.311,62220453,622205,81599308,1.377,61819881,618199,85127674,1.443,61822627,618226,89185335,,,,,,,
0,RU,ALZEPIL EXTENDED,EGIS,ALZEPIL,RU94095,FILM C.TABS 10MG 28,28,non EDL,,116.531,1268764,45313,150568680,116.531,1544678,55167,180002293,122.357,1544678,55167,189002407,128.184,1544678,55167,198002522,,,,,,,
0,RU,ALZEPIL EXTENDED,EGIS,ALZEPIL,RU94094,FILM C.TABS 5MG 28,28,non EDL,,77.858,1072932,38319,84911138,77.858,1305782,46635,101666008,81.751,1305782,46635,106749309,85.644,1305782,46635,111832609,,,,,,,
0,HU,RAMIPRIL-A (default),TEVA,RAMACE,HU1616,CAPS 5MG 30,30,Molecule fix,406.35,10.115,1942500,64750,19648388,10.115,1952026,65068,19744740,10.621,1952026,65068,20731977,11.126,1952026,65068,21719214,46185121.8,47172358.8,48159595.8,987237.0,2.1375650025892106,1974474.0,4.275130005178421
0,HU,RAMIPRIL-A (default),TEVA,RAMACE,HU1412,CAPS 10MG 30,30,Molecule fix,850.5,7.175,883440,29448,6338682,7.175,843922,28131,6055140,7.534,843922,28131,6357897,7.892,843922,28131,6660654,29980555.5,30283312.5,30586069.5,302757.0,1.0098445307325943,605514.0,2.0196890614651886
0,HU,RAMIPRIL-A (default),SANOFI,TRITACE,HU667,TABS 2.5MG 28,28,Molecule fix,258.3,11.025,13651260,487545,150505142,11.025,13808050,493145,152233750,11.576,13808050,493145,159845438,12.128,13808050,493145,167457125,279613103.5,287224791.5,294836478.5,7611688.0,2.722221492742024,15223375.0,5.4444426278470175
0,HU,RAMIPRIL-A (default),ACTAVIS,MERAMYL,HU673,TABS 2.5MG 30,30,Molecule fix,325.5,2.73,4451070,148369,12151421,2.73,4423450,147448,12076018,2.867,3562621,118754,10212254,3.003,3562621,118754,10698552,60070342.0,48866681.0,49352979.0,-11203661.0,-18.650902636778728,-10717363.0,-17.841355056710015
0,HU,RAMIPRIL-A (default),ACTAVIS,MERAMYL,HU5946,TABS 5MG 30,30,Molecule fix,477.75,3.99,11978490,399283,47794175,3.99,12137564,404585,48428882,4.19,12137564,404585,50850326,4.389,12051039,401701,52892012,241719365.75,244140809.75,244804664.75,2421444.0,1.0017583789725792,3085299.0,1.2763971105198881
0,HU,RAMIPRIL-A (default),SANOFI,TRITACE,HU498,TABS 10MG 28,28,Molecule fix,675.15,29.287,5213656,186202,152694950,29.288,5173605,184772,151521949,30.752,5173605,184772,159098047,32.216,5173605,184772,166674144,276270764.8,283846862.8,291422959.8,7576098.0,2.7422727864399787,15152195.0,5.484545210916215
0,HU,RAMIPRIL-A (default),ZENTIVA,RAMIPRIL-ZENTIVA,HU5921,TABS 5MG 28,28,Molecule fix,446.25,6.45,642488,22946,4144048,6.45,650266,23224,4194216,6.773,650266,23224,4403927,7.095,650266,23224,4613638,14557926.0,14767637.0,14977348.0,209711.0,1.4405279982876682,419422.0,2.8810559965753364
0,HU,RAMIPRIL-A (default),SANOFI,TRITACE,HU5923,TABS 5MG 28,28,Molecule fix,379.05,17.7,26013148,929041,460432720,17.7,28016980,1000606,495900540,18.585,28016980,1000606,520695567,19.47,28016980,1000606,545490594,875180244.3,899975271.3,924770298.3,24795027.0,2.8331337643289625,49590054.0,5.666267528657925
0,HU,RAMIPRIL-A (default),SANDOZ,RAMIPRIL HEXAL,HU5958,TABS 5MG 30,30,Molecule fix,477.75,6.16,815910,27197,5026006,6.16,813716,27124,5012491,6.468,813716,27124,5263116,6.776,812530,27084,5505705,17970982.0,18221607.0,18445086.0,250625.0,1.394609376382437,474104.0,2.6381641248096517
0,HU,RAMIPRIL-A (default),1A PHARMA,RAMIPRIL 1A PHARMA,HU674,TABS 2.5MG 30,30,Molecule fix,325.5,2.8,1710630,57021,4789764,2.8,1732389,57746,4850690,2.94,1732389,57746,5093224,3.08,1732389,57746,5335759,23647013.0,23889547.0,24132082.0,242534.0,1.0256432810351144,485069.0,2.0512907909341447
0,HU,RAMIPRIL-A (default),ACTAVIS,MERAMYL,HU533,TABS 10MG 30,30,Molecule fix,850.5,7.105,3607710,120257,25632780,7.105,3573489,119116,25389636,7.46,3573489,119116,26659118,7.816,3573489,119116,27928600,126697794.0,127967276.0,129236758.0,1269482.0,1.0019764037880565,2538964.0,2.003952807576113
0,HU,RAMIPRIL-A (default),1A PHARMA,RAMIPRIL 1A PHARMA,HU539,TABS 10MG 30,30,Molecule fix,850.5,7.175,822840,27428,5903877,7.175,756855,25228,5430434,7.534,756855,25228,5701956,7.892,756855,25228,5973478,26886848.0,27158370.0,27429892.0,271522.0,1.0098692118912562,543044.0,2.0197384237825124
0,HU,RAMIPRIL-A (default),KRKA,AMPRILAN,HU5935,TABS 5MG 30,30,Molecule fix,406.35,15.785,410910,13697,6486214,15.785,505936,16865,7986194,16.574,505936,16865,8385504,17.364,505936,16865,8784814,14839286.75,15238596.75,15637906.75,399310.0,2.6908975257857324,798620.0,5.381795051571465
0,HU,RAMIPRIL-A (default),1A PHARMA,RAMIPRIL 1A PHARMA,HU5957,TABS 5MG 30,30,Molecule fix,477.75,4.97,3234510,107817,16075515,4.97,3284854,109495,16325725,5.218,3284854,109495,17142011,5.467,3284854,109495,17958297,68636961.25,69453247.25,70269533.25,816286.0,1.1892805059169196,1632572.0,2.378561011833839
0,HU,TAMOXIFEN-A (default),EGIS,ZITAZONIUM,HU563,TABS 10MG 60,60,0%,0.0,23.94,3369600,56160,80668224,23.94,3486147,58102,83458356,25.137,3486147,58102,87631274,26.334,3486147,58102,91804192,83458356.0,87631274.0,91804192.0,4172918.0,5.000000239640475,8345836.0,10.00000047928095
0,HU,CLOPAMIDE-A (default),EGIS,BRINALDIX,HU735,TABS 20MG 20,20,55%,394.8,16.17,2193820,109691,35474069,16.17,2266707,113335,36652653,16.978,2266707,113335,38485285,17.787,2266707,113335,40317918,81397311.0,83229943.0,85062576.0,1832632.0,2.251465039182928,3665265.0,4.502931306907669
0,HU,CLOPAMIDE-A (default),EGIS,BRINALDIX,HU485,TABS 10MG 20,20,55%,330.75,13.545,2444900,122245,33116170,13.545,2549173,127459,34528547,14.222,2549173,127459,36254974,14.899,2434784,121739,36277061,76685611.25,78412038.25,76542235.25,1726427.0,2.2513049995412273,-143376.0,-0.18696597401119366
0,HU,AMANTADINE-A (default),MERZ,PK-MERZ,HU2629,FILM TABS 100MG 30,30,25%,275.1,27.51,1649910,54997,45389024,27.51,1465917,48864,40327369,28.886,1465917,48864,42343737,30.261,1465917,48864,44360105,53769855.4,55786223.4,57802591.4,2016368.0,3.749997066200033,4032736.0,7.499994132400066
0,HU,ALUMINIUM-M (default),NATURLAND,UNG.ALU.AC.TA NLAN,HU4869,OINT 50G,1,55%,285.6,234.15,35235,35235,8250275,234.15,30934,30934,7243243,245.858,29566,29566,7268943,257.565,29566,29566,7615083,16077993.4,15712992.600000001,16059132.600000001,-365000.7999999989,-2.2701887662175486,-18860.799999998882,-0.11730817105571696
0,HU,ALUMINIUM-M (default),EGIS,ALSOL,HU4874,OINT 675MG 45G,1,Not reimbursed,0.0,1401.75,31054,31054,43492487,1401.75,31070,31070,43552056,1471.838,31070,31070,45729659,1541.925,31070,31070,47907262,43552056.0,45729659.0,47907262.0,2177603.0,5.00000045922057,4355206.0,10.00000091844114
0,HU,ALUMINIUM-M (default),NATURLAND,SOLUTIO ANTISUDORI,HU3955,FONOVII 50G,1,Not reimbursed,0.0,1425.9,38106,38106,53078041,1425.9,23000,23000,32795398,1497.195,23000,23000,34435168,1568.49,23000,23000,36074938,32795398.0,34435168.0,36074938.0,1639770.0,5.000000304920831,3279540.0,10.000000609841662
0,RU,PIPOLPHEN,EGIS,SUPRASTIN,RU25666,AMP IV/IM 20MG 5 1ML,5,EDL,,29.91,6041360,1208272,185623189,29.91,5873714,1174743,175684352,31.406,5824825,1164965,182933175,32.901,5824825,1164965,191644279,,,,,,,
0,RU,PIPOLPHEN,UNIDENTIFIED MANUF,DIMEDROL,RU32915,AMP. 1% 10 1ML,10,EDL,,3.23,386630,38663,1257626,3.23,2179468,217947,7040047,3.392,2179468,217947,7392049,3.553,2179468,217947,7744051,,,,,,,
0,RU,PIPOLPHEN,BORISOV.ZMP BEL,DIMEDROL,RU108994,AMP. 1% 10 1ML,10,EDL,,3.483,1772770,177277,6249569,3.483,1229532,122953,4282667,3.657,1229532,122953,4496801,3.831,1229532,122953,4710934,,,,,,,
0,RU,PIPOLPHEN,DALHIMFARM RF,DIMEDROL,RU25837,AMP. 1% 10 1ML,10,EDL,,3.217,5493110,549311,16615530,3.217,809684,80968,2605102,3.378,809684,80968,2735357,3.539,809684,80968,2865612,,,,,,,
0,RU,PIPOLPHEN,BELMEDPREP BEL,DIMEDROL,RU41147,AMP. 1% 10 1ML,10,EDL,,3.078,498500,49850,1494842,3.078,878483,87848,2703770,3.232,878483,87848,2838959,3.386,878483,87848,2974147,,,,,,,
0,RU,PIPOLPHEN,BIOCHIMIC RF,CHLOROPYRAMINE,RU139332,AMP IV/IM 20MG 1ML 5 1ML,5,EDL,,17.698,206205,41241,3402422,17.698,62190,12438,1100650,18.583,62190,12438,1155683,19.468,62190,12438,1210715,,,,,,,
0,RU,PIPOLPHEN,VELPHARM OOO RF,DIMEDROL,RU150782,AMP. 1% 10 1ML,10,EDL,,3.036,1137210,113721,4019077,3.036,850394,85039,2581823,3.188,823347,82335,2624693,3.34,823347,82335,2749678,,,,,,,
0,RU,PIPOLPHEN,ATOLL OOO RF,CHLOROPYRAMINE,RU148107,AMP IV/IM 20MG 1ML 5 1ML,5,EDL,,20.201,293660,58732,5292039,20.201,49390,9878,997730,21.211,49390,9878,1047617,22.221,49390,9878,1097503,,,,,,,
0,RU,TALLITON,REPLEKPHARM,CARVEDILOL,RU76742,TABS 12.5MG 30,30,EDL,,3.428,6198750,206625,20458033,3.428,6168752,205625,21147701,3.6,6168752,205625,22205086,3.771,6168752,205625,23262471,,,,,,,
0,RU,TALLITON,UNIDENTIFIED MANUF,CARVEDILOL,RU81332,TABS 25MG 30,30,EDL,,4.08,967470,32249,3734945,4.08,1151969,38399,4700051,4.284,1163757,38792,4985554,4.488,1202155,40072,5395288,,,,,,,
0,RU,TALLITON,AKRIKHIN RF,CARVEDILOL-AKRIKHI,RU60357,TABS 12.5MG 30,30,EDL,,8.644,3160470,105349,24653279,8.644,2438567,81286,21078117,9.076,2426316,80877,22020839,9.508,2412575,80419,22938801,,,,,,,
0,RU,TALLITON,PRANAFARM RF,CARVEDILOL,RU125863,TABS 12.5MG 30,30,EDL,,3.352,1867440,62248,6266124,3.352,2985615,99520,10008904,3.52,2994849,99828,10541853,3.688,2994849,99828,11043846,,,,,,,
0,RU,TALLITON,HEXAL,CARVEDILOL SANDOZ,RU88498,TABS 12.5MG 30,30,EDL,,9.616,1045260,34842,10048328,9.616,1179267,39309,11340011,10.097,1203686,40123,12153567,10.578,1203686,40123,12732308,,,,,,,
0,RU,TALLITON,CANONPHARMA PRODUC,CARVEDILOL CANON,RU103060,TABS 25MG 30,30,EDL,,4.077,1625700,54190,6946489,4.077,2089036,69635,8517788,4.281,2089036,69635,8943677,4.485,2097241,69908,9406369,,,,,,,
0,RU,TALLITON,VERTEX ZAO RF,CARVEDILOL,RU82369,TABS 12.5MG 30,30,EDL,,9.19,8782230,292741,80788129,9.19,4738215,157941,43546081,9.65,4657026,155234,44939918,10.109,4657026,155234,47079914,,,,,,,
